word_id,aspect,partner
3936,perfective,вмешиваться
3938,imperfective,перебрать
3940,perfective,опаздывать
3941,imperfective,"пообщаться,общнуться"
3945,imperfective,"покачать,качнуть"
3948,imperfective,сдаться
3949,imperfective,продлиться
3951,imperfective,окружить
3953,imperfective,уговорить
3959,imperfective,описать
3962,perfective,прятаться
3963,perfective,улавливать
3970,imperfective,
3972,imperfective,упра'вить
3975,perfective,гладить
3982,imperfective,успокоить
3985,perfective,возмущаться
3988,perfective,"виснуть,повисать"
3991,perfective,"стрелять,выстреливать"
3996,imperfective,"-;закрутить;прокрутить;скрутить"
4000,perfective,переспрашивать
4001,imperfective,подтвердить
4003,imperfective,поприве'тствовать
4004,imperfective,опереться
4007,imperfective,сжать
4009,perfective,подмигивать
4012,imperfective,плюнуть
4018,perfective,заносить
4023,imperfective,позаботиться
4025,perfective,шептать
4027,perfective,уцелевать
4028,perfective,помирать
4029,imperfective,"оттаять,подтаять,растаять"
4032,perfective,разрабатывать
4034,perfective,отбрасывать
4035,perfective,швырять
4041,perfective,упускать
4042,imperfective,прижать
4044,perfective,расставлять
4050,imperfective,сохранить
4052,imperfective,застона'ть
4055,imperfective,"сберечь,уберечь"
4056,imperfective,"зазвенеть,прозвенеть"
4060,perfective,проигрывать
4062,imperfective,"дунуть;надуть;выдуть;поду'ть"
4065,imperfective,"-;повестись"
4066,imperfective,"взреветь,зареветь,прореветь"
4069,perfective,деваться
4084,imperfective,опуститься
4085,perfective,"буркать,бурчать"
4086,imperfective,забрать
4095,perfective,поручать
4096,imperfective,"выкупаться,искупаться"
4098,imperfective,привлечь
4099,imperfective,сочинить
4100,imperfective,свести
4102,imperfective,помолиться
4108,perfective,напиваться
4111,perfective,уводить
4114,perfective,выключать
4118,imperfective,добиться
4119,imperfective,вздрогнуть
4122,imperfective,выделиться
4125,imperfective,обойти
4127,imperfective,примениться
4134,imperfective,метнуться
4135,perfective,утрачивать
4140,perfective,подносить
4149,imperfective,"покушать,скушать"
4150,imperfective,"повернуть,поворотить"
4151,imperfective,объясниться
4152,perfective,приоткрывать
4153,imperfective,пропустить
4165,imperfective,"отреагировать,среагировать"
4166,perfective,удерживать
4167,perfective,пробегать
4171,perfective,предназначать
4173,imperfective,призвать
4175,perfective,"схватываться,хвататься"
4177,perfective,склоняться
4182,perfective,требоваться
4188,both,"читать;почесть"
4189,imperfective,обмануть
4190,perfective,забираться
4192,imperfective,послушаться
4196,perfective,"нахмуриваться,хмуриться"
4201,imperfective,связать
4202,imperfective,"полюбоваться,залюбоваться"
4205,perfective,лопаться
4208,perfective,обрывать
4210,imperfective,погладить
4212,perfective,освобождаться
4213,perfective,ползти
4219,imperfective,"проскрипеть,скрипнуть"
4222,perfective,отвозить
4226,imperfective,-
4229,perfective,подсказывать
